cid,parent_cid,depth,name,mall
105098,97977,3,케임브리지 Young Learners 영어시험,외국도서
105099,97977,3,케임브리지 Young Learners 영어시험,외국도서
105100,97977,3,케임브리지 Young Learners 영어시험,외국도서
106006,105098,4,Level 1 Cambridge Starters,외국도서
106007,105098,4,Level 2 Cambridge Movers,외국도서
106008,105098,4,Level 3 Cambridge Flyers,외국도서
105101,97977,3,ACT,외국도서
105102,97977,3,AP,외국도서
105103,97977,3,BEC,외국도서
105104,97977,3,CAE,외국도서
142088,97977,3,Cambridge IGCSE,외국도서
105105,97977,3,CCSE,외국도서
105106,97977,3,CEELT,외국도서
105107,97977,3,CEIBT,외국도서
105108,97977,3,CLEP,외국도서
105109,97977,3,CPA,외국도서
105110,97977,3,CPE,외국도서
105111,97977,3,FCE,외국도서
105112,97977,3,GED,외국도서
105113,97977,3,GMAT,외국도서
105114,97977,3,GRE,외국도서
105115,97977,3,IELTS,외국도서
105116,97977,3,KET,외국도서
105117,97977,3,LSAT,외국도서
105118,97977,3,MAT,외국도서
105119,97977,3,MCAT,외국도서
105120,97977,3,NTE,외국도서
105121,97977,3,OIBEC,외국도서
105122,97977,3,PET,외국도서
105123,97977,3,PSAT/NMSQT,외국도서
105124,97977,3,SAT,외국도서
105125,97977,3,TOEFL,외국도서
105126,97977,3,TOEIC,외국도서
97978,90861,2,ELT 응용 언어학,외국도서
69191,,1,19+,전자책
87205,69191,2,기타,전자책
87203,69191,2,로맨스소설,전자책
78630,69191,2,만화,전자책
78629,69191,2,무협소설,전자책
87206,69191,2,일반소설,전자책
78631,69191,2,판타지소설,전자책
87209,69191,2,BL소설,전자책
38418,,1,가격대별 eBook,전자책
55100,38418,2,1000원 eBook,전자책
55101,38418,2,2000원 eBook,전자책
55102,38418,2,2500원 eBook,전자책
55103,38418,2,3000원 eBook,전자책
52153,38418,2,무료 eBook,전자책
38409,,1,가정/요리/뷰티,전자책
90472,38409,2,가계부,전자책
56815,38409,2,건강요리,전자책
56833,38409,2,결혼/가족,전자책
58607,56833,3,가정의례,전자책
58605,56833,3,가족관계,전자책
58603,56833,3,결혼생활,전자책
58604,56833,3,부부관계,전자책
58606,56833,3,성생활,전자책
56820,38409,2,나라별 요리,전자책
58589,56820,3,기타국가 요리,전자책
58587,56820,3,이탈리아 요리,전자책
58585,56820,3,일본요리,전자책
58586,56820,3,중국요리,전자책
58588,56820,3,프랑스 요리,전자책
58584,56820,3,한국요리,전자책
56818,38409,2,다이어트 요리,전자책
56822,38409,2,도시락,전자책
56824,38409,2,디저트,전자책
56829,38409,2,뜨개질/바느질/DIY,전자책
58594,56829,3,뜨개질/퀼트/십자수/바느질,전자책
58596,56829,3,선물포장/리본/비즈,전자책
58597,56829,3,종이접기/종이공예,전자책
58595,56829,3,패션/소품/DIY,전자책
56817,38409,2,사찰요리,전자책
56828,38409,2,살림/정리수납,전자책
56823,38409,2,샐러드/샌드위치,전자책
56816,38409,2,생활요리,전자책
56826,38409,2,술/음료/차,전자책
58591,56826,3,다도/차,전자책
58590,56826,3,술,전자책
58593,56826,3,음료,전자책
58592,56826,3,커피,전자책
56831,38409,2,원예/조경/텃밭,전자책
56827,38409,2,음식 이야기,전자책
56821,38409,2,이유식,전자책
56830,38409,2,인테리어,전자책
90474,56830,3,인테리어,전자책
90473,56830,3,집짓기,전자책
56819,38409,2,전문가/연예인/블로거 요리,전자책
56825,38409,2,제과제빵,전자책
56832,38409,2,패션/뷰티,전자책
58601,56832,3,네일/페디,전자책
58598,56832,3,메이크업,전자책
58600,56832,3,스타일/패션,전자책
58602,56832,3,피부미용,전자책
58599,56832,3,헤어,전자책
56388,,1,건강/취미/레저,전자책
56836,56388,2,건강운동,전자책
58609,56836,3,걷기,전자책
58610,56836,3,기/단학,전자책
58611,56836,3,기타운동,전자책
58608,56836,3,요가/체조/스트레칭,전자책
56841,56388,2,건강정보,전자책
58633,56841,3,건강정보/건강에세이/투병기,전자책
59047,56841,3,기타,전자책
58629,56841,3,남성건강,전자책
58679,56841,3,노인건강,전자책
58631,56841,3,두뇌건강,전자책
58632,56841,3,성클리닉,전자책
58630,56841,3,아동건강,전자책
58628,56841,3,여성건강,전자책
58627,56841,3,음식과 건강,전자책
58722,56841,3,지압/마사지,전자책
56842,56388,2,걷기/육상스포츠,전자책
56844,56388,2,골프,전자책
56852,56388,2,공예,전자책
58638,56852,3,뜨개질/퀼트/십자수/바느질,전자책
58640,56852,3,선물포장/리본/비즈,전자책
58641,56852,3,종이접기/종이공예,전자책
58639,56852,3,패션/소품/DIY,전자책
56845,56388,2,구기,전자책
58939,56845,3,기타,전자책
58937,56845,3,농구,전자책
58938,56845,3,야구,전자책
58936,56845,3,축구,전자책
161775,56388,2,글씨 쓰기,전자책
56848,56388,2,낚시,전자책
56834,56388,2,다이어트,전자책
56840,56388,2,대체의학,전자책
56849,56388,2,등산/캠핑,전자책
56846,56388,2,무예/무술,전자책
56850,56388,2,바둑/장기,전자책
56854,56388,2,반려동물,전자책
56843,56388,2,수영/수상스포츠,전자책
147659,56388,2,스티커북,전자책
56847,56388,2,스포츠/레저 기타,전자책
58637,56847,3,기타,전자책
58636,56847,3,댄스/무용,전자책
58635,56847,3,스키/스노보드,전자책
58634,56847,3,인라인/자전거,전자책
56853,56388,2,원예,전자책
58643,56853,3,꽃꽂이,전자책
58644,56853,3,채소재배,전자책
58642,56853,3,화훼,전자책
140267,56388,2,재난/생존/서바이벌,전자책
56837,56388,2,정신건강,전자책
56838,56388,2,질병치료와 예방,전자책
58612,56838,3,간,전자책
58613,56838,3,고혈압,전자책
58624,56838,3,금연/금주/약물중독,전자책
58678,56838,3,기타질병,전자책
58615,56838,3,눈/코/입/귀,전자책
58616,56838,3,당뇨병,전자책
58617,56838,3,변비/치질,전자책
58625,56838,3,비뇨기,전자책
58614,56838,3,심장병,전자책
58618,56838,3,암,전자책
58619,56838,3,위장병,전자책
58626,56838,3,정신질환,전자책
58620,56838,3,중풍과 치매,전자책
58623,56838,3,탈모,전자책
58621,56838,3,피부병,전자책
58622,56838,3,허리/디스크/척추/통증,전자책
56855,56388,2,취미기타,전자책
58648,56855,3,기타,전자책
58645,56855,3,사진/비디오 촬영,전자책
58647,56855,3,상식,전자책
58646,56855,3,서예,전자책
114990,56388,2,컬러링북,전자책
56851,56388,2,퍼즐/스도쿠/퀴즈,전자책
56839,56388,2,한의학,전자책
56835,56388,2,헬스/피트니스,전자책
38398,,1,경제경영,전자책
38595,38398,2,경제학/경제일반,전자책
40206,38595,3,경제사/경제전망,전자책
44342,40206,4,한국 경제사/경제전망,전자책
44343,40206,4,세계 경제사/경제전망,전자책
44344,40206,4,아시아 경제사/경제전망,전자책
40997,38595,3,경제이론/경제사상,전자책
40207,38595,3,경제이야기,전자책
40220,38595,3,경제정책/비평,전자책
40998,38595,3,화폐/금융/재정,전자책
38539,38398,2,기업 경영,전자책
40213,38539,3,경영 일반,전자책
40045,38539,3,경영전략/혁신,전자책
39772,38539,3,무역,전자책
39774,38539,3,생산/품질/물류관리,전자책
40999,38539,3,서비스/고객관리,전자책
39767,38539,3,재무/회계,전자책
39773,38539,3,조직/인력/성과관리,전자책
40208,38539,3,e-비즈니스,전자책
38524,38398,2,기업/경영자 스토리,전자책
39869,38524,3,국내기업/경영자,전자책
39868,38524,3,국외기업/경영자,전자책
39870,38524,3,벤처/인터넷 기업/경영자,전자책
38445,38398,2,마케팅/세일즈,전자책
39770,38445,3,광고/홍보/PR,전자책
39771,38445,3,네트워크 마케팅,전자책
39962,38445,3,마케팅/브랜드,전자책
59015,38445,3,모바일/SNS,전자책
40043,38445,3,영업/세일즈,전자책
39769,38445,3,트렌드/미래예측,전자책
38440,38398,2,재테크/투자,전자책
141099,38440,3,가상화폐,전자책
41278,38440,3,보험,전자책
39741,38440,3,부동산/경매,전자책
41277,38440,3,세금,전자책
40063,38440,3,재테크/투자 일반,전자책
39740,38440,3,주식/펀드,전자책
38441,38398,2,창업/취업/은퇴,전자책
40205,38441,3,벤처/인터넷창업,전자책
42792,38441,3,은퇴설계,전자책
39742,38441,3,창업정보,전자책
39768,38441,3,취업정보,전자책
38594,38398,2,CEO/비즈니스맨을 위한 능력계발,전자책
40214,38594,3,간부학/리더십,전자책
40096,38594,3,기획/정보/문서관리,전자책
40212,38594,3,성공학/경력관리,전자책
41279,38594,3,시간관리,전자책
40729,38594,3,화술/협상/프레젠테이션,전자책
77542,,1,고등학교참고서,전자책
77544,77542,2,고등-문제집,전자책
77635,77544,3,과학탐구,전자책
77636,77544,3,기타영역,전자책
77634,77544,3,사회탐구,전자책
77632,77544,3,수리영역,전자책
131538,77544,3,수학영역,전자책
77631,77544,3,언어영역,전자책
77633,77544,3,외국어영역,전자책
124820,77544,3,한국사,전자책
77550,77542,2,고등영어전문교재,전자책
77729,77550,3,단어/숙어,전자책
77731,77550,3,독해/작문,전자책
77732,77550,3,말하기/듣기,전자책
77730,77550,3,문법,전자책
77733,77550,3,NEAT(국가영어능력평가),전자책
77543,77542,2,고등-자습서,전자책
77629,77543,3,과학,전자책
77625,77543,3,국어,전자책
77630,77543,3,기타,전자책
77628,77543,3,사회문화,전자책
77627,77543,3,수학,전자책
77626,77543,3,영어,전자책
77549,77542,2,고등학교 출판사별,전자책
77689,77549,3,강남교육,전자책
78095,77689,4,교과문학,전자책
78096,77689,4,G&G수학,전자책
79232,77668,4,개념원리_수능기적,전자책
148851,77668,4,RPM HighQ,전자책
131162,77668,4,개념원리_TOP Level,전자책
144647,77668,4,9교시수학,전자책
78173,77668,4,고등RPM,전자책
78174,77668,4,고등와투와,전자책
78175,77668,4,고등기본서,전자책
77668,77549,3,개념원리,전자책
77669,77549,3,골드교육,전자책
132529,77669,4,계란 한판,전자책
78170,77669,4,OneUP모의고사,전자책
78171,77669,4,Oneup전국연합,전자책
78172,77669,4,씨뮬모의고사,전자책
86474,78172,5,씨뮬_고3,전자책
86475,78172,5,씨뮬_고2,전자책
86476,78172,5,씨뮬_고1,전자책
79480,77696,4,골드스터디 월별 모의고사 족보 문제집,전자책
79979,77696,4,만점학력평가,전자책
78078,77696,4,수능모의고사,전자책
77696,77549,3,골드스터디,전자책
132493,77549,3,곰스쿨,전자책
132494,132493,4,핵심수능,전자책
77659,77549,3,교학사,전자책
120900,77659,4,교과서유형충전100%,전자책
78256,77659,4,스피드 특강,전자책
78257,77659,4,X Power,전자책
78258,77659,4,통,전자책
78259,77659,4,청출어람,전자책
78260,77659,4,형설지공,전자책
85589,77659,4,Smart수능적중,전자책
78176,77667,4,리더스,전자책
78177,77667,4,자습서,전자책
78178,77667,4,빅뱅,전자책
77667,77549,3,금성출판사,전자책
77687,77549,3,길토래비,전자책
78099,77687,4,3점짜리,전자책
78100,77687,4,4점짜리,전자책
87747,87746,4,대학별연구서,전자책
87748,87746,4,대학별봉투모의고사,전자책
87746,77549,3,김영환적성검사(수시플랜),전자책
77726,77549,3,김찬휘영어연구소,전자책
78014,77726,4,변형독해,전자책
78015,77726,4,수능기출문제집,전자책
89136,77549,3,깊은생각,전자책
89137,89136,4,한석원모의고사,전자책
77673,77549,3,꿈을담는틀,전자책
123364,77673,4,Catch E,전자책
113043,77673,4,완성(고등),전자책
113044,77673,4,절대개념(고등),전자책
140128,77673,4,듀얼수학,전자책
115086,77673,4,보카콕(고등),전자책
115087,77673,4,꿈틀고등,전자책
78147,77673,4,꿈틀고등,전자책
78148,77673,4,딱고등,전자책
78149,77673,4,단감고등,전자책
78150,77673,4,모든것,전자책
78151,77673,4,연개수문,전자책
78152,77673,4,명강,전자책
78153,77673,4,대박,전자책
78154,77673,4,꿈틀첫,전자책
78155,77673,4,단번에끝내기,전자책
78156,77673,4,시크릿,전자책
78157,77673,4,보카콕,전자책
78158,77673,4,수능클릭,전자책
78159,77673,4,엑설런트명강,전자책
78160,77673,4,First수능,전자책
78161,77673,4,문학자습서,전자책
121577,77673,4,심쿵 명강,전자책
116138,77673,4,단박특강,전자책
112770,77673,4,아르케수학,전자책
131161,77673,4,국어는꿈틀,전자책
155764,77673,4,밥,전자책
155765,77673,4,고난도 신유형,전자책
140077,77673,4,기본완성,전자책
120544,77549,3,나는국어,전자책
120547,120544,4,수저국어,전자책
77680,77549,3,내신플러스,전자책
78127,77680,4,내신플러스,전자책
78128,77680,4,별난,전자책
78079,77695,4,이젠,전자책
78080,77695,4,엔설루터,전자책
77695,77549,3,노잉,전자책
77705,77549,3,노피하이에듀케이션,전자책
78051,77705,4,노하,전자책
108733,77704,4,그래머Expert,전자책
108734,77704,4,자습서/평가문제집,전자책
87624,77704,4,필통영문법,전자책
131900,77704,4,다빈출코드,전자책
174216,77704,4,EBS변형문제,전자책
89138,77704,4,엑스퍼트,전자책
175609,77704,4,천문장,전자책
152448,77704,4,하이엔드,전자책
123072,77704,4,기강잡고,전자책
110341,77704,4,특별한1등급,전자책
155766,77704,4,올클,전자책
155767,77704,4,구문빅데이터,전자책
155768,77704,4,그래머존,전자책
155769,77704,4,문마고,전자책
155770,77704,4,얇고빠른,전자책
155771,77704,4,내신100신,전자책
155772,77704,4,수능유형PICK,전자책
78052,77704,4,리딩튜터,전자책
78053,77704,4,빠른바른독해,전자책
78054,77704,4,리스닝튜터,전자책
78055,77704,4,능률보카,전자책
78056,77704,4,맞수,전자책
78057,77704,4,수능에이드,전자책
78058,77704,4,자습서,전자책
78059,77704,4,내신평정,전자책
78060,77704,4,상승,전자책
78061,77704,4,수능만만,전자책
78062,77704,4,리딩엑스퍼트,전자책
78063,77704,4,리스닝엑스퍼트,전자책
131185,77704,4,스코어,전자책
77704,77549,3,능률교육,전자책
119839,77549,3,단단북스,전자책
119849,119839,4,카이,전자책
77683,77549,3,대성교육출판,전자책
78122,77683,4,대성 마이맥,전자책
120955,77549,3,대성학력개발연구소,전자책
120956,120955,4,수능 대파,전자책
155896,120955,4,논술고사 해설집,전자책
123073,120955,4,N프리미엄,전자책
123071,120955,4,마이맥,전자책
127811,120955,4,단기특강,전자책
134436,120955,4,수학의 원리,전자책
132495,120955,4,수능결단,전자책
77658,77549,3,두산동아,전자책
149875,77658,4,싸플(고등),전자책
